zone_id,speaker_model,song_title,artist,volume,bass,treble,clarity,loudness,energy
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-6,-9,5.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-6,-6,7.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-6,-3,7.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-6,0,7.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-6,3,6.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-6,6,4.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-6,9,1.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-3,-9,6.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-3,-6,8.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-3,-3,8.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-3,0,8.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-3,3,7.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-3,6,5.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,-3,9,2.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,0,-9,6.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,0,-6,8.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,0,-3,9.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,0,0,8.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,0,3,7.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,0,6,5.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,0,9,2.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,3,-9,6.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,3,-6,7.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,3,-3,8.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,3,0,7.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,3,3,6.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,3,6,4.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,3,9,1.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,6,-9,4.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,6,-6,5.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,6,-3,6.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,6,0,6.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,6,3,4.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,6,6,2.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,6,9,0.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,9,-9,2.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,9,-6,3.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,9,-3,4.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,9,0,3.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,9,3,2.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,9,6,0.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,55,9,9,0.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-9,-9,3.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-9,-6,5.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-9,-3,5.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-9,0,5.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-9,3,4.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-9,6,2.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-9,9,0.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-6,-9,5.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-6,-6,7.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-6,-3,7.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-6,0,7.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-6,3,6.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-6,6,4.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-6,9,1.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-3,-9,6.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-3,-6,8.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-3,-3,8.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-3,0,8.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-3,3,7.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-3,6,5.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,-3,9,2.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,0,-9,6.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,0,-6,8.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,0,-3,9.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,0,0,8.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,0,3,7.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,0,6,5.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,0,9,2.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,3,-9,6.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,3,-6,7.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,3,-3,8.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,3,0,8.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,3,3,6.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,3,6,4.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,3,9,1.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,6,-9,4.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,6,-6,6.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,6,-3,6.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,6,0,6.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,6,3,5.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,6,6,3.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,6,9,0.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,9,-9,2.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,9,-6,3.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,9,-3,4.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,9,0,4.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,9,3,2.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,9,6,0.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,70,9,9,0.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-9,-9,3.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-9,-6,4.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-9,-3,5.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-9,0,5.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-9,3,3.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-9,6,0.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-9,9,0.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-6,-9,5.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-6,-6,6.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-6,-3,7.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-6,0,7.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-6,3,5.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-6,6,2.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-6,9,0.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-3,-9,6.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-3,-6,7.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-3,-3,8.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-3,0,8.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-3,3,6.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-3,6,3.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,-3,9,0.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,0,-9,6.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,0,-6,7.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,0,-3,8.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,0,0,8.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,0,3,7.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,0,6,4.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,0,9,1.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,3,-9,5.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,3,-6,7.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,3,-3,7.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,3,0,7.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,3,3,6.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,3,6,3.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,3,9,0.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,6,-9,3.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,6,-6,4.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,6,-3,5.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,6,0,5.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,6,3,4.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,6,6,1.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,6,9,0.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,9,-9,0.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,9,-6,2.25
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,9,-3,2.75
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,9,0,2.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,9,3,1.5
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,9,6,0.0
2,Polk RC80i x4,Blinding Lights,The Weeknd,85,9,9,0.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-9,-9,2.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-9,-6,3.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-9,-3,4.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-9,0,4.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-9,3,3.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-9,6,1.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-9,9,0.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-6,-9,4.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-6,-6,6.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-6,-3,6.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-6,0,6.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-6,3,5.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-6,6,3.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-6,9,0.75
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-3,-9,5.75
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-3,-6,7.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-3,-3,8.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-3,0,7.75
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-3,3,7.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-3,6,5.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,-3,9,2.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,0,-9,6.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,0,-6,7.75
3,JBL Stage A130,Blinding Lights,The Weeknd,40,0,-3,8.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,0,0,8.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,0,3,7.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,0,6,5.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,0,9,2.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,3,-9,5.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,3,-6,7.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,3,-3,8.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,3,0,8.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,3,3,6.75
3,JBL Stage A130,Blinding Lights,The Weeknd,40,3,6,5.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,3,9,1.75
3,JBL Stage A130,Blinding Lights,The Weeknd,40,6,-9,4.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,6,-6,6.0
3,JBL Stage A130,Blinding Lights,The Weeknd,40,6,-3,6.75
3,JBL Stage A130,Blinding Lights,The Weeknd,40,6,0,6.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,6,3,5.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,6,6,3.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,6,9,0.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,9,-9,2.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,9,-6,3.75
3,JBL Stage A130,Blinding Lights,The Weeknd,40,9,-3,4.5
3,JBL Stage A130,Blinding Lights,The Weeknd,40,9,0,4.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,9,3,3.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,9,6,1.25
3,JBL Stage A130,Blinding Lights,The Weeknd,40,9,9,0.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-9,-9,2.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-9,-6,4.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-9,-3,4.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-9,0,4.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-9,3,3.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-9,6,1.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-9,9,0.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-6,-9,4.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-6,-6,6.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-6,-3,7.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-6,0,7.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-6,3,5.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-6,6,3.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-6,9,1.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-3,-9,6.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-3,-6,8.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-3,-3,8.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-3,0,8.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-3,3,7.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-3,6,5.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,-3,9,2.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,0,-9,6.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,0,-6,8.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,0,-3,9.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,0,0,8.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,0,3,7.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,0,6,5.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,0,9,2.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,3,-9,6.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,3,-6,7.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,3,-3,8.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,3,0,8.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,3,3,7.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,3,6,5.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,3,9,2.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,6,-9,4.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,6,-6,6.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,6,-3,7.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,6,0,6.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,6,3,5.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,6,6,4.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,6,9,1.0
3,JBL Stage A130,Blinding Lights,The Weeknd,55,9,-9,2.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,9,-6,4.25
3,JBL Stage A130,Blinding Lights,The Weeknd,55,9,-3,4.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,9,0,4.5
3,JBL Stage A130,Blinding Lights,The Weeknd,55,9,3,3.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,9,6,1.75
3,JBL Stage A130,Blinding Lights,The Weeknd,55,9,9,0.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-9,-9,2.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-9,-6,4.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-9,-3,4.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-9,0,4.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-9,3,3.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-9,6,1.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-9,9,0.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-6,-9,4.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-6,-6,6.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-6,-3,7.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-6,0,6.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-6,3,5.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-6,6,3.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-6,9,1.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-3,-9,6.25
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-3,-6,7.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-3,-3,8.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-3,0,8.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-3,3,7.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-3,6,5.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,-3,9,2.25
3,JBL Stage A130,Blinding Lights,The Weeknd,70,0,-9,6.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,0,-6,8.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,0,-3,9.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,0,0,8.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,0,3,7.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,0,6,5.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,0,9,2.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,3,-9,6.25
3,JBL Stage A130,Blinding Lights,The Weeknd,70,3,-6,7.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,3,-3,8.25
3,JBL Stage A130,Blinding Lights,The Weeknd,70,3,0,8.25
3,JBL Stage A130,Blinding Lights,The Weeknd,70,3,3,7.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,3,6,5.25
3,JBL Stage A130,Blinding Lights,The Weeknd,70,3,9,2.25
3,JBL Stage A130,Blinding Lights,The Weeknd,70,6,-9,4.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,6,-6,6.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,6,-3,7.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,6,0,7.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,6,3,5.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,6,6,4.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,6,9,1.0
3,JBL Stage A130,Blinding Lights,The Weeknd,70,9,-9,2.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,9,-6,4.25
3,JBL Stage A130,Blinding Lights,The Weeknd,70,9,-3,4.75
3,JBL Stage A130,Blinding Lights,The Weeknd,70,9,0,4.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,9,3,3.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,9,6,1.5
3,JBL Stage A130,Blinding Lights,The Weeknd,70,9,9,0.0
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-9,-9,1.75
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-9,-6,3.5
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-9,-3,4.25
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-9,0,4.0
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-9,3,2.75
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-9,6,0.25
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-9,9,0.0
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-6,-9,4.25
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-6,-6,5.75
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-6,-3,6.5
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-6,0,6.0
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-6,3,5.25
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-6,6,2.25
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-6,9,0.0
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-3,-9,5.25
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-3,-6,7.0
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-3,-3,7.75
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-3,0,7.75
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-3,3,6.5
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-3,6,3.75
3,JBL Stage A130,Blinding Lights,The Weeknd,85,-3,9,0.75
3,JBL Stage A130,Blinding Lights,The Weeknd,85,0,-9,5.75
3,JBL Stage A130,Blinding Lights,The Weeknd,85,0,-6,7.5
3,JBL Stage A130,Blinding Lights,The Weeknd,85,0,-3,8.25
3,JBL Stage A130,Blinding Lights,The Weeknd,85,0,0,8.0
3,JBL Stage A130,Blinding Lights,The Weeknd,85,0,3,6.75
3,JBL Stage A130,Blinding Lights,The Weeknd,85,0,6,4.25
3,JBL Stage A130,Blinding Lights,The Weeknd,85,0,9,1.25
3,JBL Stage A130,Blinding Lights,The Weeknd,85,3,-9,5.5
